Year,Team,Player,Salary,Percent_team_salary
2010.0,PHO,Aaron Brooks,2016692.0,0.030565639816539352
2010.0,PHO,Robin Lopez,1867320.0,0.02830170920607622
2010.0,PHO,Gani Lawal,473640.0,0.007178641876253637
2010.0,PHO,Garret Siler,473640.0,0.007178641876253637
2010.0,PHO,Zabian Dowdell,242374.0,0.0036734991683875914
2010.0,PHO,Earl Barron,188558.0,0.0028578463704556903
2010.0,PHO,Matt Janning,58504.0,0.0008867056505538864
2006.0,POR,Zach Randolph,12000000.0,0.15994372966332138
2006.0,POR,Raef LaFrentz,11532037.0,0.153706417366285
2006.0,POR,Derek Anderson,9742500.0,0.12985431552040905
2006.0,POR,Jamaal Magloire,8433334.0,0.1124049077880414
2006.0,POR,Darius Miles,7750000.0,0.10329699207422839
2006.0,POR,Joel Przybilla,5215000.0,0.06950887918285176
2006.0,POR,LaMarcus Aldridge,4027320.0,0.05367871511230729
2006.0,POR,Fred Jones,3100000.0,0.041318796829691355
2006.0,POR,Martell Webster,2780160.0,0.0370557632883983
2006.0,POR,Dan Dickau,2753218.0,0.036696662958015866
2006.0,POR,Brandon Roy,2681880.0,0.035745824142455696
2006.0,POR,Travis Outlaw,1836426.0,0.02447706864089122
2006.0,POR,Jarrett Jack,1137960.0,0.015167463883972767
2006.0,POR,Sergio Rodriguez,912000.0,0.012155723454412425
2006.0,POR,Ime Udoka,744551.0,0.0099238553220463
2006.0,POR,Stephen Graham,259204.0,0.003454837875304296
2006.0,POR,Jeremy Richardson,120796.0,0.0016100468973675474
2007.0,POR,Steve Francis,15070000.0,0.20575812824820847
2007.0,POR,Raef LaFrentz,12440787.0,0.16986018892200694
2007.0,POR,Darius Miles,8250000.0,0.11264131108478566
2007.0,POR,Joel Przybilla,5762575.0,0.07867927311811015
2007.0,POR,Greg Oden,4662000.0,0.06365258088209343
2007.0,POR,LaMarcus Aldridge,4329360.0,0.059110883219154864
2007.0,POR,Steve Blake,4250000.0,0.05802734207398049
2007.0,POR,Travis Outlaw,4000000.0,0.05461396901080517
2007.0,POR,Martell Webster,2974080.0,0.04060657823891386
2007.0,POR,James Jones,2900000.0,0.03959512753283375
2007.0,POR,Brandon Roy,2883120.0,0.03936465658360815
2007.0,POR,Channing Frye,2487240.0,0.03395951207060876
2007.0,POR,Jarrett Jack,1217400.0,0.016621761468438554
2007.0,POR,Sergio Rodriguez,817000.0,0.011154903170456957
2007.0,POR,Von Wafer,770610.0,0.010521517664854143
2007.0,POR,Josh McRoberts,427163.0,0.005832266711140642
2008.0,POR,Steve Francis,17180000.0,0.21405416609524297
2008.0,POR,Raef LaFrentz,12722500.0,0.15851595623671297
2008.0,POR,Darius Miles,9000000.0,0.11213547699983624
2008.0,POR,Joel Przybilla,6310150.0,0.0786212977989463
2008.0,POR,Greg Oden,5011680.0,0.06244301415228214
2008.0,POR,LaMarcus Aldridge,4631400.0,0.057704916464115734
2008.0,POR,Steve Blake,4250000.0,0.05295286413881156
2008.0,POR,Travis Outlaw,4000000.0,0.049837989777705
2008.0,POR,Martell Webster,3771133.0,0.04698642197609149
2008.0,POR,Channing Frye,3163769.0,0.03941897177025499
2008.0,POR,Brandon Roy,3084240.0,0.038428080397997215
2008.0,POR,Jerryd Bayless,1993560.0,0.024838755725310392
2008.0,POR,Michael Ruffin,1141838.0,0.014226727642948779
2008.0,POR,Rudy Fernandez,1084080.0,0.013507091989553608
2008.0,POR,Sergio Rodriguez,1048800.0,0.01306752091971425
2008.0,POR,Nicolas Batum,1040640.0,0.012965851420567732
2008.0,POR,Shavlik Randolph,826269.0,0.010294896493908632
2009.0,POR,Darius Miles,9000000.0,0.15804374714138372
2009.0,POR,Marcus Camby,7650000.0,0.13433718507017617
2009.0,POR,Joel Przybilla,6857725.0,0.12042450620723841
2009.0,POR,Andre Miller,6730800.0,0.11819565036213617
2009.0,POR,LaMarcus Aldridge,5844827.0,0.10263759560812583
2009.0,POR,Greg Oden,5361240.0,0.09414560654714134
2009.0,POR,Martell Webster,4344000.0,0.07628244862024121
2009.0,POR,Brandon Roy,3910816.0,0.06867555722449753
2009.0,POR,Jerryd Bayless,2143080.0,0.03763337706930629
2009.0,POR,Juwan Howard,1306455.0,0.022941893741288497
2009.0,POR,Rudy Fernandez,1165320.0,0.020463504379866364
2009.0,POR,Nicolas Batum,1118760.0,0.01964589139465494
2009.0,POR,Dante Cunningham,457588.0,0.008035435796325721
2009.0,POR,Jeff Ayres,457588.0,0.008035435796325721
2009.0,POR,Patrick Mills,457588.0,0.008035435796325721
2009.0,POR,Shavlik Randolph,88488.0,0.0015538861218940849
2009.0,POR,Anthony Tolliver,51983.0,0.0009128431230722834
2010.0,POR,Brandon Roy,13520500.0,0.18127868558720686
2010.0,POR,Marcus Camby,11749832.0,0.15753811625535313
2010.0,POR,LaMarcus Aldridge,11244000.0,0.15075607712307634
2010.0,POR,Gerald Wallace,10500000.0,0.1407807550508984
2010.0,POR,Andre Miller,7269264.0,0.0974640451985061
2010.0,POR,Greg Oden,6760524.0,0.09064301650092571
2010.0,POR,Wesley Matthews,5765000.0,0.07729533836842184
2010.0,POR,Luke Babbitt,1645440.0,0.02206155100866193
2010.0,POR,Elliot Williams,1254720.0,0.016822897997853643
2010.0,POR,Rudy Fernandez,1246680.0,0.016715100162557527
2010.0,POR,Nicolas Batum,1196760.0,0.016045788229972685
2010.0,POR,Fabricio Oberto,992680.0,0.013309546659421507
2010.0,POR,Patrick Mills,937195.0,0.01256562092665969
2010.0,POR,Armon Johnson,473604.0,0.006349936068107209
2010.0,POR,Chris Johnson,27859.0,0.00037352486237742655
2006.0,SAC,Mike Bibby,12500000.0,0.19441149083269724
2006.0,SAC,Brad Miller,9625000.0,0.14969684794117688
2006.0,SAC,Metta World Peace,7526316.0,0.1170561851230386
2006.0,SAC,Kenny Thomas,7187500.0,0.1117866072288009
2006.0,SAC,Corliss Williamson,6500000.0,0.10109397523300256
2006.0,SAC,Shareef Abdur-Rahim,5400000.0,0.0839857640397252
2006.0,SAC,John Salmons,4400000.0,0.06843284477310943
2006.0,SAC,Vitaly Potapenko,3674584.0,0.057150508290398076
2006.0,SAC,Jason Hart,1680000.0,0.02612890436791451
2006.0,SAC,Quincy Douby,1240920.0,0.019299928576328854
2006.0,SAC,Francisco Garcia,1092600.0,0.0169931195907044
2006.0,SAC,Maurice Taylor,1065918.0,0.016578136598832557
2006.0,SAC,Kevin Martin,1002840.0,0.015597089557332968
2006.0,SAC,Ronnie Price,664209.0,0.0103303889531596
2006.0,SAC,Loren Woods,300000.0,0.004665875779984734
2006.0,SAC,Justin Williams,261724.0,0.004070572242135748
2006.0,SAC,Sergey Monya,100000.0,0.0015552919266615779
2006.0,SAC,Juaquin Hawkins,75000.0,0.0011664689449961835
2007.0,SAC,Brad Miller,10500000.0,0.16560671795480436
2007.0,SAC,Kenny Thomas,7875000.0,0.12420503846610326
2007.0,SAC,Metta World Peace,7400000.0,0.11671330598719544
2007.0,SAC,Shareef Abdur-Rahim,5800000.0,0.09147799658455859
2007.0,SAC,Mikki Moore,5356000.0,0.08447519822532687
2007.0,SAC,John Salmons,4752000.0,0.07494886892583145
2007.0,SAC,Tyronn Lue,3500000.0,0.05520223931826811
2007.0,SAC,Lorenzen Wright,3250000.0,0.05125922222410611
2007.0,SAC,Shelden Williams,3174240.0,0.05006433032389125
2007.0,SAC,Anthony Johnson,2860000.0,0.04510811555721338
2007.0,SAC,Spencer Hawes,2028600.0,0.0319952179088682
2007.0,SAC,Kevin Martin,1808121.0,0.02851780804525322
2007.0,SAC,Quincy Douby,1333920.0,0.021038677448978346
2007.0,SAC,Francisco Garcia,1168800.0,0.018434393518626222
2007.0,SAC,Justin Williams,862456.0,0.013602715003850355
2007.0,SAC,Beno Udrih,788349.0,0.0124338943326621
2007.0,SAC,Dahntay Jones,753767.0,0.011888464664060858
2007.0,SAC,Darryl Watkins,109461.0,0.0017264263765762705
2007.0,SAC,Orien Greene,77061.0,0.0012154113611728742
2007.0,SAC,Mustafa Shakur,5450.0,8.595777265273178e-05
2008.0,SAC,Kevin Martin,8760335.0,0.12658618270438782
2008.0,SAC,Kenny Thomas,8562500.0,0.12372748181505853
2008.0,SAC,Andres Nocioni,8000000.0,0.11559939906808389
2008.0,SAC,Drew Gooden,7151183.0,0.10333405717823717
2008.0,SAC,Bobby Jackson,6487888.0,0.09374949425262907
2008.0,SAC,Mikki Moore,5632200.0,0.08138486692890776
2008.0,SAC,Beno Udrih,5585000.0,0.08070283047440606
2008.0,SAC,Ike Diogu,2912823.0,0.042090073548961666
2008.0,SAC,Rashad McCants,2620126.0,0.037860623885332796
2008.0,SAC,Spencer Hawes,2180760.0,0.03151181818896433
2008.0,SAC,Francisco Garcia,1983454.0,0.028660761309898405
2008.0,SAC,Jason Thompson,1893840.0,0.027365845741387496
2008.0,SAC,Cedric Simmons,1742760.0,0.025182751089986733
2008.0,SAC,Quincy Douby,1427040.0,0.020620620805764805
2008.0,SAC,Calvin Booth,1319651.0,0.019068857822449495
2008.0,SAC,Sam Cassell,1262275.0,0.0182397789323332
2008.0,SAC,Donte Greene,971160.0,0.014033189049870044
2008.0,SAC,Willie Solomon,711517.0,0.010281367203340731
2009.0,SAC,Larry Hughes,13655268.0,0.20225317014328426
2009.0,SAC,Kenny Thomas,8775000.0,0.12996973534370174
2009.0,SAC,Andres Nocioni,7500000.0,0.11108524388350577
2009.0,SAC,Shareef Abdur-Rahim,6600000.0,0.09775501461748508
2009.0,SAC,Beno Udrih,6031800.0,0.08933919654087068
2009.0,SAC,Francisco Garcia,5800000.0,0.08590592193657778
2009.0,SAC,Tyreke Evans,3610080.0,0.053470215631862196
2009.0,SAC,Carl Landry,3000000.0,0.04443409755340231
2009.0,SAC,Spencer Hawes,2332800.0,0.034551954257525636
2009.0,SAC,Jason Thompson,2035920.0,0.03015475596364094
2009.0,SAC,Mikki Moore,2000000.0,0.029622731702268205
2009.0,SAC,Omri Casspi,1167000.0,0.017284863948273495
2009.0,SAC,Donte Greene,1044000.0,0.015463065948584003
2009.0,SAC,Sean May,884881.0,0.013106296225717394
2009.0,SAC,Joey Dorsey,881000.0,0.013048813314849144
2009.0,SAC,Ime Udoka,838034.0,0.012412428169689316
2009.0,SAC,Dominic McGuire,825497.0,0.012226738076013648
2009.0,SAC,Jon Brockman,457588.0,0.006777503277088751
2009.0,SAC,Desmond Mason,76850.0,0.0011382534656596557
2010.0,SAC,Samuel Dalembert,13428129.0,0.2966331860380068
2010.0,SAC,Beno Udrih,6478600.0,0.14311508022196026
2010.0,SAC,Francisco Garcia,5500000.0,0.12149738233889751
2010.0,SAC,Tyreke Evans,3880920.0,0.08573120383030439
2010.0,SAC,DeMarcus Cousins,3374640.0,0.07454725933384311
2010.0,SAC,Marquis Daniels,2470000.0,0.05456336988674124
2010.0,SAC,Jason Thompson,2178000.0,0.04811296340620341
2010.0,SAC,Omri Casspi,1254480.0,0.027712006581181843
2010.0,SAC,Donte Greene,1116840.0,0.024671479362068052
2010.0,SAC,Luther Head,992680.0,0.021928731181850323
2010.0,SAC,Antoine Wright,992680.0,0.021928731181850323
2010.0,SAC,Darnell Jackson,854389.0,0.018873823090754235
2010.0,SAC,Jermaine Taylor,780871.0,0.01724977862624677
2010.0,SAC,Marcus Thornton,762195.0,0.01683721769669018
2010.0,SAC,Hassan Whiteside,730437.0,0.016135669720632233
2010.0,SAC,Pooh Jeter,473604.0,0.010462117502769312
2006.0,SAS,Tim Duncan,17429672.0,0.26547639210946056
2006.0,SAS,Tony Parker,9450000.0,0.14393569227432407
2006.0,SAS,Manu Ginobili,8254375.0,0.12572478094358452
2006.0,SAS,Brent Barry,5117880.0,0.07795191542612885
2006.0,SAS,Bruce Bowen,3750000.0,0.057117338204096854
2006.0,SAS,Robert Horry,3315000.0,0.050491726972421616
2006.0,SAS,Melvin Ely,3303813.0,0.050321334529091155
2006.0,SAS,Francisco Elson,3000000.0,0.04569387056327748
2006.0,SAS,Michael Finley,2889000.0,0.04400319735243621
2006.0,SAS,Fabricio Oberto,2500000.0,0.0380782254693979
2006.0,SAS,Jackie Butler,2200000.0,0.033508838413070154
2006.0,SAS,Matt Bonner,2000000.0,0.03046258037551832
2006.0,SAS,Jacque Vaughn,1071225.0,0.016316138831382308
2006.0,SAS,Beno Udrih,967920.0,0.014742670398535846
2006.0,SAS,James White,405435.0,0.006175298137274135
2007.0,SAS,Tim Duncan,19014188.0,0.2714430966660068
2007.0,SAS,Tony Parker,10500000.0,0.1498960941688949
2007.0,SAS,Manu Ginobili,9079811.0,0.12962173378016836
2007.0,SAS,Kurt Thomas,8091188.0,0.11550833127487928
2007.0,SAS,Bruce Bowen,4125000.0,0.05888775128063728
2007.0,SAS,Robert Horry,3630000.0,0.051821221126960804
2007.0,SAS,Fabricio Oberto,3600000.0,0.05139294657219254
2007.0,SAS,Michael Finley,3103000.0,0.04429786478153151
2007.0,SAS,Matt Bonner,2678000.0,0.03823064192231434
2007.0,SAS,Vassilis Spanoulis,1944000.0,0.02775219114898397
2007.0,SAS,Jacque Vaughn,1219950.0,0.017415784769651745
2007.0,SAS,Ime Udoka,1000000.0,0.014275818492275704
2007.0,SAS,Ian Mahinmi,938760.0,0.01340156736780874
2007.0,SAS,Damon Stoudamire,556438.0,0.007943607890204908
2007.0,SAS,Keith Langford,272316.0,0.0038875337885425506
2007.0,SAS,Darius Washington,154847.0,0.002210567666073416
2007.0,SAS,Jeremy Richardson,85932.0,0.0012267496346782358
2007.0,SAS,DerMarr Johnson,42203.0,0.0006024823678295115
2007.0,SAS,Marcus Williams,12890.0,0.00018401530036543383
2008.0,SAS,Tim Duncan,20598704.0,0.3028308809373858
2008.0,SAS,Tony Parker,11550000.0,0.16980178339505272
2008.0,SAS,Manu Ginobili,9905248.0,0.14562153899309777
2008.0,SAS,Kurt Thomas,4200000.0,0.06174610305274645
2008.0,SAS,Bruce Bowen,4000000.0,0.05880581243118709
2008.0,SAS,Fabricio Oberto,3600000.0,0.05292523118806838
2008.0,SAS,Roger Mason,3500000.0,0.051455085877288705
2008.0,SAS,Matt Bonner,2987000.0,0.04391324043298896
2008.0,SAS,Michael Finley,2500000.0,0.03675363276949193
2008.0,SAS,Jacque Vaughn,1262275.0,0.018557276721644173
2008.0,SAS,Ime Udoka,1080000.0,0.015877569356420516
2008.0,SAS,Ian Mahinmi,1009200.0,0.014836706476388503
2008.0,SAS,George Hill,1006200.0,0.014792602117065113
2008.0,SAS,Malik Hairston,351091.0,0.005161547873069477
2008.0,SAS,Anthony Tolliver,187248.0,0.00275281769152873
2008.0,SAS,Blake Ahearn,125562.0,0.0018459438551211784
2008.0,SAS,Desmon Farmer,83708.0,0.0012306292367474524
2008.0,SAS,Austin Croshere,74251.0,0.0010915975947070181
2009.0,SAS,Tim Duncan,22183220.0,0.2796028838981179
2009.0,SAS,Richard Jefferson,14200000.0,0.17898037126049662
2009.0,SAS,Tony Parker,12600000.0,0.1588135688649477
2009.0,SAS,Manu Ginobili,10728130.0,0.1352200486148501
2009.0,SAS,Antonio McDyess,4500000.0,0.056719131737481325
2009.0,SAS,Roger Mason,3780000.0,0.04764407065948431
2009.0,SAS,Matt Bonner,3240380.0,0.040842564466555493
2009.0,SAS,Michael Finley,2500000.0,0.03151062874304518
2009.0,SAS,George Hill,1081680.0,0.013633766759510843
2009.0,SAS,Ian Mahinmi,1079640.0,0.013608054086456519
2009.0,SAS,Keith Bogans,1033342.0,0.013024502450638317
2009.0,SAS,DeJuan Blair,850000.0,0.01071361377263536
2009.0,SAS,Marcus Haislip,825497.0,0.010404771798199026
2009.0,SAS,Malik Hairston,736420.0,0.009282022887581332
2010.0,SAS,Tim Duncan,18700000.0,0.2689784003296438
2010.0,SAS,Tony Parker,13500000.0,0.1941822676176573
2010.0,SAS,Manu Ginobili,11854584.0,0.1705148150210369
2010.0,SAS,Richard Jefferson,8400000.0,0.12082452207320898
2010.0,SAS,Antonio McDyess,4860000.0,0.06990561634235663
2010.0,SAS,Tiago Splitter,3400000.0,0.048905163696298874
2010.0,SAS,Matt Bonner,3000000.0,0.04315161502614607
2010.0,SAS,James Anderson,1361400.0,0.019582202898865086
2010.0,SAS,George Hill,1157160.0,0.016644440947885062
2010.0,SAS,DeJuan Blair,918000.0,0.013204394198000697
2010.0,SAS,Chris Quinn,861978.0,0.012398580939002445
2010.0,SAS,Gary Neal,525000.0,0.0075515326295755615
2010.0,SAS,Steve Novak,350179.0,0.005036929799413601
2010.0,SAS,Ime Udoka,264232.0,0.0038006791805295427
2010.0,SAS,Danny Green,94154.0,0.001354299053723919
2010.0,SAS,Alonzo Gee,76219.0,0.0010963243152259424
2010.0,SAS,Bobby Simmons,71951.0,0.001034933950915412
2010.0,SAS,Garrett Temple,71736.0,0.0010318414185052048
2010.0,SAS,Larry Owens,55718.0,0.0008014405620089355
2006.0,TOR,Radoslav Nesterovic,7280000.0,0.14270175308123567
2006.0,TOR,Morris Peterson,4550000.0,0.08918859567577228
2006.0,TOR,Andrea Bargnani,4501200.0,0.08823202348478817
2006.0,TOR,Alvin Williams,4483516.0,0.0878853836768914
2006.0,TOR,Chris Bosh,4235220.0,0.08301831300614161
2006.0,TOR,Alonzo Mourning,4225433.0,0.08282646931693748
2006.0,TOR,Anthony Parker,4150000.0,0.08134784001196813
2006.0,TOR,Jorge Garbajosa,3750000.0,0.07350708434816397
2006.0,TOR,TJ Ford,2929467.0,0.05742308743044343
2006.0,TOR,Juan Dixon,2550000.0,0.049984817356751504
2006.0,TOR,Jose Calderon,2333334.0,0.045737754440117025
2006.0,TOR,Kris Humphries,1703520.0,0.03339221022100915
2006.0,TOR,Joey Graham,1492440.0,0.02925464345721969
2006.0,TOR,Darrick Martin,1178348.0,0.023097846887330752
2006.0,TOR,Pape Sow,744551.0,0.014594606175602622
2006.0,TOR,PJ Tucker,412718.0,0.00809005249013481
2006.0,TOR,Uros Slokar,412718.0,0.00809005249013481
2006.0,TOR,Robert Whaley,83026.0,0.00162746644935751
2007.0,TOR,Chris Bosh,12455000.0,0.18859103719392284
2007.0,TOR,TJ Ford,8000000.0,0.12113434745494843
2007.0,TOR,Radoslav Nesterovic,7840000.0,0.11871166050584947
2007.0,TOR,Jason Kapono,5356000.0,0.08109944562108798
2007.0,TOR,Andrea Bargnani,4838880.0,0.07326932140160011
2007.0,TOR,Alvin Williams,4516484.0,0.06838766776633941
2007.0,TOR,Anthony Parker,4350000.0,0.0658668014286282
2007.0,TOR,Jorge Garbajosa,4000000.0,0.060567173727474215
2007.0,TOR,Primoz Brezec,2750000.0,0.04163993193763852
2007.0,TOR,Kris Humphries,2522913.0,0.03820142749257579
2007.0,TOR,Jose Calderon,2471604.0,0.03742451721338005
2007.0,TOR,Carlos Delfino,1868141.0,0.028287005123604353
2007.0,TOR,Maceo Baston,1830000.0,0.027709481980319455
2007.0,TOR,Joey Graham,1596600.0,0.024175387393321333
2007.0,TOR,Darrick Martin,1219590.0,0.01846677985157257
2007.0,TOR,Jamario Moon,427163.0,0.006468013907737267
2008.0,TOR,Shawn Marion,17810000.0,0.2424878793502305
2008.0,TOR,Chris Bosh,14410581.0,0.19620388696769928
2008.0,TOR,Jose Calderon,7438018.0,0.10127059019589235
2008.0,TOR,Jason Kapono,5784480.0,0.07875723123772159
2008.0,TOR,Andrea Bargnani,5176440.0,0.07047860517595211
2008.0,TOR,Anthony Parker,4550000.0,0.06194945822816108
2008.0,TOR,Jorge Garbajosa,4350000.0,0.05922640511923092
2008.0,TOR,Marcus Banks,4260000.0,0.05800103122021235
2008.0,TOR,Kris Humphries,3200000.0,0.04356884974288252
2008.0,TOR,Joey Graham,2449184.0,0.033346290527709994
2008.0,TOR,Patrick O'Bryant,1500000.0,0.02042289831697618
2008.0,TOR,Roko Ukic,1250000.0,0.017019081930813484
2008.0,TOR,Jake Voskuhl,826153.0,0.011248292475509881
2008.0,TOR,Nathan Jawai,442114.0,0.006019499511007738
2009.0,TOR,Chris Bosh,15779912.0,0.23266508295271565
2009.0,TOR,Hidayet Turkoglu,9000000.0,0.1326994565352735
2009.0,TOR,Jose Calderon,8219009.0,0.1211842252842802
2009.0,TOR,Andrea Bargnani,6527491.0,0.09624383424876545
2009.0,TOR,Reggie Evans,4960000.0,0.07313214493499517
2009.0,TOR,Marcus Banks,4553793.0,0.06714287291934809
2009.0,TOR,Jarrett Jack,4500000.0,0.06634972826763676
2009.0,TOR,Amir Johnson,3666666.0,0.05406273172181836
2009.0,TOR,DeMar DeRozan,2282640.0,0.03365612082951964
2009.0,TOR,Antoine Wright,2110550.0,0.03111875977672461
2009.0,TOR,Radoslav Nesterovic,1990000.0,0.02934132427835492
2009.0,TOR,Patrick O'Bryant,1620000.0,0.02388590217634923
2009.0,TOR,Marco Belinelli,1547640.0,0.022818998545805633
2009.0,TOR,Sonny Weems,736420.0,0.010858059309078457
2009.0,TOR,Pops Mensah-Bonsu,242793.0,0.0035798332389520736
2009.0,TOR,Quincy Douby,85519.0,0.0012609249803822284
2010.0,TOR,Predrag Stojakovic,14896000.0,0.21282235242764355
2010.0,TOR,Jose Calderon,9000000.0,0.12858493366331847
2010.0,TOR,Andrea Bargnani,8500000.0,0.12144132623757856
2010.0,TOR,Leandro Barbosa,7100000.0,0.10143922544550679
2010.0,TOR,Reggie Evans,5080000.0,0.07257905144551753
2010.0,TOR,Amir Johnson,5000000.0,0.07143607425739915
2010.0,TOR,Linas Kleiza,4995000.0,0.07136463818314175
2010.0,TOR,Julian Wright,2858057.0,0.040833674416775885
2010.0,TOR,DeMar DeRozan,2453880.0,0.035059110779749325
2010.0,TOR,Jerryd Bayless,2292600.0,0.03275486876850266
2010.0,TOR,Ed Davis,1919160.0,0.02741945125436603
2010.0,TOR,James Johnson,1713600.0,0.024482571369495835
2010.0,TOR,Alexis Ajinca,1467840.0,0.020971345447596153
2010.0,TOR,Sonny Weems,854389.0,0.012206839209741
2010.0,TOR,Joey Dorsey,854389.0,0.012206839209741
2010.0,TOR,Solomon Alabi,770000.0,0.01100115543563947
2010.0,TOR,Sundiata Gaines,89670.0,0.0012811345557321963
2010.0,TOR,Trey Johnson,89670.0,0.0012811345557321963
2010.0,TOR,Ronald Dupree,58393.0,0.0008342733368224617
2006.0,UTA,Andrei Kirilenko,12364000.0,0.19825424660788651
2006.0,UTA,Carlos Boozer,11260483.0,0.1805595740541826
2006.0,UTA,Mehmet Okur,8250000.0,0.13228708625971075
2006.0,UTA,Matt Harpring,6500000.0,0.10422618917431756
2006.0,UTA,Derek Fisher,5883600.0,0.09434233948092535
2006.0,UTA,Gordan Giricek,4000000.0,0.06413919333804158
2006.0,UTA,Deron Williams,3749040.0,0.06011510034801285
2006.0,UTA,Jarron Collins,2625698.0,0.04210253791732727
2006.0,UTA,Rafael Araujo,2395200.0,0.0384065489708193
2006.0,UTA,Ronnie Brewer,1595400.0,0.025581917262877882
2006.0,UTA,Alan Henderson,1178348.0,0.018894572547873655
2006.0,UTA,CJ Miles,664209.0,0.010650457366966815
2006.0,UTA,Paul Millsap,625000.0,0.010021748959068997
2006.0,UTA,Dee Brown,412718.0,0.006617849899022461
2006.0,UTA,Brian Chase,412718.0,0.006617849899022461
2006.0,UTA,Roger Powell,412718.0,0.006617849899022461
2006.0,UTA,Juaquin Hawkins,35232.0,0.0005649380149214702
2007.0,UTA,Andrei Kirilenko,13735000.0,0.21144077313030052
2007.0,UTA,Carlos Boozer,11260483.0,0.1733473047936371
2007.0,UTA,Mehmet Okur,8500000.0,0.1308515887591958
2007.0,UTA,Derek Fisher,6373900.0,0.09812175783438096
2007.0,UTA,Matt Harpring,6000000.0,0.09236582735943233
2007.0,UTA,Kyle Korver,4400000.0,0.06773494006358372
2007.0,UTA,Deron Williams,4010640.0,0.061741013640138946
2007.0,UTA,Jarron Collins,2350000.0,0.03617661571577766
2007.0,UTA,Jason Hart,2300000.0,0.035406900487782396
2007.0,UTA,Ronnie Brewer,1715040.0,0.02640184809242014
2007.0,UTA,Ronnie Price,1100000.0,0.01693373501589593
2007.0,UTA,Morris Almond,1005960.0,0.015486054615082425
2007.0,UTA,CJ Miles,770610.0,0.011863005036908692
2007.0,UTA,Kyrylo Fesenko,750000.0,0.011545728419929041
2007.0,UTA,Paul Millsap,687456.0,0.01058290703553432
2008.0,UTA,Andrei Kirilenko,15106000.0,0.22943009100640877
2008.0,UTA,Carlos Boozer,11593817.0,0.1760870177030087
2008.0,UTA,Mehmet Okur,8500000.0,0.1290980917221286
2008.0,UTA,Matt Harpring,6000000.0,0.09112806474503195
2008.0,UTA,Deron Williams,5069449.0,0.07699484611560625
2008.0,UTA,Kyle Korver,4956818.0,0.07528420527222329
2008.0,UTA,CJ Miles,3700000.0,0.05619563992610304
2008.0,UTA,Jarron Collins,2074302.0,0.03150452115945821
2008.0,UTA,Brevin Knight,2000000.0,0.030376021581677317
2008.0,UTA,Ronnie Brewer,1834680.0,0.02786513963773587
2008.0,UTA,Ronnie Price,1188000.0,0.018043356819516326
2008.0,UTA,Kosta Koufos,1129320.0,0.017152124346309913
2008.0,UTA,Morris Almond,1081440.0,0.016424922389644558
2008.0,UTA,Kyrylo Fesenko,810000.0,0.012302288740579313
2008.0,UTA,Paul Millsap,797581.0,0.012113668834567888
2009.0,UTA,Andrei Kirilenko,16452000.0,0.22880111497848474
2009.0,UTA,Carlos Boozer,13520500.0,0.18803218302131067
2009.0,UTA,Deron Williams,12323900.0,0.17139083764182764
2009.0,UTA,Mehmet Okur,9000000.0,0.12516472373002446
2009.0,UTA,Paul Millsap,7692932.0,0.10698707871709608
2009.0,UTA,Kyle Korver,5155115.0,0.07169317164127835
2009.0,UTA,CJ Miles,3700000.0,0.05145660864456562
2009.0,UTA,Ronnie Price,1250000.0,0.017383989406947842
2009.0,UTA,Kosta Koufos,1214040.0,0.016883886799688767
2009.0,UTA,Kyrylo Fesenko,870000.0,0.0120992566272357
2009.0,UTA,Wesley Matthews,457588.0,0.00636376395579716
2009.0,UTA,Sundiata Gaines,269169.0,0.0037433848357429954
2010.0,UTA,Andrei Kirilenko,17823000.0,0.2349605227300148
2010.0,UTA,Al Jefferson,13000000.0,0.17137893707513843
2010.0,UTA,Mehmet Okur,9945000.0,0.1311048868624809
2010.0,UTA,Devin Harris,8981000.0,0.1183964795286014
2010.0,UTA,Paul Millsap,7600000.0,0.10019076321315785
2010.0,UTA,Derrick Favors,4133280.0,0.05448901023337909
2010.0,UTA,CJ Miles,3700000.0,0.048777082090616326
2010.0,UTA,Raja Bell,3000000.0,0.0395489854788781
2010.0,UTA,Gordon Hayward,2356320.0,0.031063355154530015
2010.0,UTA,Ronnie Price,1380000.0,0.018192533320283925
2010.0,UTA,Earl Watson,1229255.0,0.0162052627149461
2010.0,UTA,Francisco Elson,1146337.0,0.015112155122300228
2010.0,UTA,Kyrylo Fesenko,1087500.0,0.014336507236093312
2010.0,UTA,Jeremy Evans,473604.0,0.0062435192395795275
2006.0,WAS,Antawn Jamison,15101625.0,0.24072585861141152
2006.0,WAS,Gilbert Arenas,11096800.0,0.17688736860034013
2006.0,WAS,Caron Butler,7438000.0,0.11856465356222783
2006.0,WAS,Etan Thomas,5883600.0,0.0937869045037273
2006.0,WAS,Antonio Daniels,5400000.0,0.08607812977091023
2006.0,WAS,Brendan Haywood,4500000.0,0.07173177480909186
2006.0,WAS,Darius Songaila,3650000.0,0.05818243956737451
2006.0,WAS,Jarvis Hayes,2564127.0,0.040873195676869395
2006.0,WAS,Michael Ruffin,1803600.0,0.028750095343484015
2006.0,WAS,Calvin Booth,998967.0,0.015923927974603125
2006.0,WAS,DeShawn Stevenson,932015.0,0.014856686688599055
2006.0,WAS,James Lang,771331.0,0.012295320354504808
2006.0,WAS,Roger Mason,744551.0,0.0118684365924187
