Year,Team,Player,Salary,Percent_team_salary
2022.0,DET,Jalen Duren,4124280.0,0.03193314749255479
2022.0,DET,Isaiah Stewart,3433320.0,0.026583237304241763
2022.0,DET,Dewayne Dedmon,2748674.0,0.021282214653454798
2022.0,DET,Rodney McGruder,2298385.0,0.017795752761615494
2022.0,DET,Isaiah Livers,1563518.0,0.012105882942298847
2022.0,DET,Zhaire Smith,1068200.0,0.008270774087003557
2022.0,DET,Buddy Boeheim,508891.0,0.003940200801263179
2022.0,DET,RJ Hampton,485403.0,0.003758339781083868
2022.0,DET,Eugene Omoruyi,457717.0,0.0035439748200533673
2022.0,DET,Jared Rhoden,307089.0,0.0023777043096834256
2022.0,DET,Braxton Key,201802.0,0.0015624964915797526
2022.0,DET,Stanley Umude,58493.0,0.00045289495288438405
2023.0,DET,Joe Harris,19928571.0,0.1431310752204215
2023.0,DET,Evan Fournier,18857143.0,0.13543586006117772
2023.0,DET,James Wiseman,12119440.0,0.0870442982725347
2023.0,DET,Cade Cunningham,11055360.0,0.0794018579530283
2023.0,DET,Ausar Thompson,7977420.0,0.0572954629855244
2023.0,DET,Jaden Ivey,7614480.0,0.054688753631376534
2023.0,DET,Killian Hayes,7413955.0,0.053248542044776824
2023.0,DET,Danilo Gallinari,6802950.0,0.04886017909516776
2023.0,DET,Isaiah Stewart,5266713.0,0.03782661057671279
2023.0,DET,Shake Milton,5000000.0,0.035911023229016646
2023.0,DET,Jalen Duren,4330680.0,0.03110383001548756
2023.0,DET,Danuel House,4310250.0,0.0309570975745738
2023.0,DET,Troy Brown,4000000.0,0.028728818583213318
2023.0,DET,Malachi Flynn,3873024.0,0.027816850966107795
2023.0,DET,Mike Muscala,3500000.0,0.02513771626031165
2023.0,DET,Simone Fontecchio,3044872.0,0.021868893824276474
2023.0,DET,Dewayne Dedmon,2748674.0,0.01974153917259882
2023.0,DET,Marcus Sasser,2624028.0,0.018846306092318018
2023.0,DET,Ryan Arcidiacono,2528233.0,0.01815828679827329
2023.0,DET,Quentin Grimes,2385720.0,0.01713472926758592
2023.0,DET,Stanley Umude,1098242.0,0.00788779879461634
2023.0,DET,Taj Gibson,734816.0,0.005277598889010619
2023.0,DET,Jared Rhoden,559782.0,0.004020468881037079
2023.0,DET,Malcolm Cazalon,559782.0,0.004020468881037079
2023.0,DET,Chimezie Metu,350644.0,0.0025183969658230626
2023.0,DET,Tosan Evbuomwan,231634.0,0.0016636427909260084
2023.0,DET,Buddy Boeheim,167291.0,0.0012015181974010848
2023.0,DET,Jaylen Nowell,149310.0,0.001072374975664895
2022.0,GSW,Stephen Curry,48070014.0,0.24986215482660512
2022.0,GSW,Klay Thompson,40600080.0,0.2110343357697494
2022.0,GSW,Andrew Wiggins,33616770.0,0.1747359297734004
2022.0,GSW,Draymond Green,25806468.0,0.13413891876428058
2022.0,GSW,Gary Payton II,8300000.0,0.043142402352136254
2022.0,GSW,Kevon Looney,8000000.0,0.04158303841169759
2022.0,GSW,Jonathan Kuminga,5739840.0,0.02983499839962479
2022.0,GSW,Donte DiVincenzo,4500000.0,0.023390459106579897
2022.0,GSW,Jordan Poole,3901399.0,0.02027900305954482
2022.0,GSW,Moses Moody,3740160.0,0.019440902118236857
2022.0,GSW,Andre Iguodala,2905851.0,0.015104264218958732
2022.0,GSW,JaMychal Green,2628597.0,0.013663131252484131
2022.0,GSW,Patrick Baldwin,2226000.0,0.011570480438054856
2022.0,GSW,Ryan Rollins,1017781.0,0.005290303302211998
2022.0,GSW,Anthony Lamb,694878.0,0.00361189232068045
2022.0,GSW,Ty Jerome,508891.0,0.0026451542500459
2022.0,GSW,Lester Quinones,129405.0,0.0006726316357082158
2023.0,GSW,Stephen Curry,51915615.0,0.24797917517385815
2023.0,GSW,Klay Thompson,43219440.0,0.20644118503991624
2023.0,GSW,Chris Paul,30800000.0,0.14711871554165024
2023.0,GSW,Andrew Wiggins,24330357.0,0.11621593735421425
2023.0,GSW,Draymond Green,22321429.0,0.10662012868617346
2023.0,GSW,Gary Payton II,8715000.0,0.04162790928394422
2023.0,GSW,Kevon Looney,7500000.0,0.03582436255072652
2023.0,GSW,Jonathan Kuminga,6012840.0,0.02872082134926806
2023.0,GSW,Moses Moody,3918480.0,0.01871693975570278
2023.0,GSW,Brandin Podziemski,3352404.0,0.016013031508334104
2023.0,GSW,Dario Saric,2709849.0,0.012943815071163161
2023.0,GSW,Trayce Jackson-Davis,1119563.0,0.005347684108050538
2023.0,GSW,Lester Quinones,1108597.0,0.005295304113419702
2023.0,GSW,Gui Santos,1029483.0,0.004917409630907946
2023.0,GSW,Usman Garuba,571390.0,0.0027292910023812835
